wav,txt
fechas2/train/fechas2_000000.en.wav,please next thursday | next_day('thursday')
fechas2/train/fechas2_002416.en.wav,this coming tuesday | next_day('tuesday')
fechas2/train/fechas2_002417.en.wav,in a couple of days | relative_day(+2)
fechas2/train/fechas2_002418.en.wav,this coming thursday please | next_day('thursday')
fechas2/train/fechas2_002419.en.wav,tomorrow | relative_day(+1)
fechas2/train/fechas2_002420.en.wav,next monday | next_day('monday')
fechas2/train/fechas2_002421.en.wav,thursday thank you | next_day('thursday')
fechas2/train/fechas2_002422.en.wav,next friday | next_day('friday')
fechas2/train/fechas2_002423.en.wav,wednesday | next_day('wednesday')
fechas2/train/fechas2_002424.en.wav,please next monday | next_day('monday')
fechas2/train/fechas2_002425.en.wav,tomorrow | relative_day(+1)
fechas2/train/fechas2_002426.en.wav,tomorrow | relative_day(+1)
fechas2/train/fechas2_002427.en.wav,this friday thank you | next_day('friday')
fechas2/train/fechas2_002428.en.wav,this coming wednesday thank you | next_day('wednesday')
fechas2/train/fechas2_002429.en.wav,this monday | next_day('monday')
fechas2/train/fechas2_002430.en.wav,this friday please | next_day('friday')
fechas2/train/fechas2_002431.en.wav,please in three days | relative_day(+3)
fechas2/train/fechas2_002432.en.wav,next tuesday | next_day('tuesday')
fechas2/train/fechas2_002433.en.wav,tuesday thank you. | next_day('tuesday')
fechas2/train/fechas2_002434.en.wav,this thursday | next_day('thursday')
fechas2/train/fechas2_002435.en.wav,next thursday | next_day('thursday')
fechas2/train/fechas2_002436.en.wav,this coming tuesday | next_day('tuesday')
fechas2/train/fechas2_002437.en.wav,this coming monday please | next_day('monday')
fechas2/train/fechas2_002438.en.wav,tuesday | next_day('tuesday')
fechas2/train/fechas2_002439.en.wav,next wednesday please | next_day('wednesday')
fechas2/train/fechas2_002440.en.wav,next wednesday | next_day('wednesday')
fechas2/train/fechas2_002441.en.wav,tomorrow | relative_day(+1)
fechas2/train/fechas2_002442.en.wav,the day after tomorrow please | relative_day(+2)
fechas2/train/fechas2_002443.en.wav,the following monday | next_day('monday')
fechas2/train/fechas2_002444.en.wav,this coming friday | next_day('friday')
fechas2/train/fechas2_002445.en.wav,in a couple of days please | relative_day(+2)
fechas2/train/fechas2_002446.en.wav,in a couple of days | relative_day(+2)
fechas2/train/fechas2_002447.en.wav,next monday | next_day('monday')
fechas2/train/fechas2_002448.en.wav,next tuesday | next_day('tuesday')
fechas2/train/fechas2_002449.en.wav,next wednesday | next_day('wednesday')
fechas2/train/fechas2_002450.en.wav,tuesday | next_day('tuesday')
fechas2/train/fechas2_002451.en.wav,next thursday thank you | next_day('thursday')
fechas2/train/fechas2_002452.en.wav,in a couple of days please | relative_day(+2)
fechas2/train/fechas2_002453.en.wav,this coming wednesday | next_day('wednesday')
fechas2/train/fechas2_002454.en.wav,this coming tuesday | next_day('tuesday')
fechas2/train/fechas2_002455.en.wav,this coming monday | next_day('monday')
fechas2/train/fechas2_002456.en.wav,next monday | next_day('monday')
fechas2/train/fechas2_002457.en.wav,in three days | relative_day(+3)
fechas2/train/fechas2_002458.en.wav,this coming friday | next_day('friday')
fechas2/train/fechas2_002459.en.wav,thursday | next_day('thursday')
fechas2/train/fechas2_002460.en.wav,this coming thursday thank you | next_day('thursday')
fechas2/train/fechas2_002461.en.wav,in a couple of days thanks | relative_day(+2)
fechas2/train/fechas2_002462.en.wav,this coming monday please | next_day('monday')
fechas2/train/fechas2_002463.en.wav,next monday | next_day('monday')
fechas2/train/fechas2_002464.en.wav,next tuesday | next_day('tuesday')
fechas2/train/fechas2_002465.en.wav,wednesday please | next_day('wednesday')
fechas2/train/fechas2_002466.en.wav,please next tuesday | next_day('tuesday')
fechas2/train/fechas2_002467.en.wav,this coming monday thanks | next_day('monday')
fechas2/train/fechas2_002468.en.wav,please this thursday | next_day('thursday')
fechas2/train/fechas2_002469.en.wav,please this thursday | next_day('thursday')
fechas2/train/fechas2_002470.en.wav,this monday please | next_day('monday')
fechas2/train/fechas2_002471.en.wav,next friday | next_day('friday')
fechas2/train/fechas2_002472.en.wav,next thursday | next_day('thursday')
fechas2/train/fechas2_002473.en.wav,please in three days | relative_day(+3)
fechas2/train/fechas2_002474.en.wav,next wednesday | next_day('wednesday')
fechas2/train/fechas2_002475.en.wav,this friday thank you | next_day('friday')
fechas2/train/fechas2_002476.en.wav,next tuesday | next_day('tuesday')
fechas2/train/fechas2_002477.en.wav,next monday | next_day('monday')
fechas2/train/fechas2_002478.en.wav,this tuesday thank you | next_day('tuesday')
fechas2/train/fechas2_002479.en.wav,the day after tomorrow | relative_day(+2)
fechas2/train/fechas2_002480.en.wav,the following friday | next_day('friday')
fechas2/train/fechas2_002481.en.wav,next monday | next_day('monday')
fechas2/train/fechas2_002482.en.wav,in a couple of days | relative_day(+2)
fechas2/train/fechas2_002483.en.wav,this coming tuesday | next_day('tuesday')
fechas2/train/fechas2_002484.en.wav,this coming wednesday please | next_day('wednesday')
fechas2/train/fechas2_002485.en.wav,wednesday | next_day('wednesday')
fechas2/train/fechas2_002486.en.wav,next tuesday | next_day('tuesday')
fechas2/train/fechas2_002487.en.wav,next wednesday please | next_day('wednesday')
fechas2/train/fechas2_002488.en.wav,thursday | next_day('thursday')
fechas2/train/fechas2_002489.en.wav,next thursday | next_day('thursday')
fechas2/train/fechas2_002490.en.wav,this coming monday | next_day('monday')
fechas2/train/fechas2_002491.en.wav,please this wednesday | next_day('wednesday')
fechas2/train/fechas2_002492.en.wav,next monday please | next_day('monday')
fechas2/train/fechas2_002493.en.wav,this coming thursday please | next_day('thursday')
fechas2/train/fechas2_002494.en.wav,next thursday | next_day('thursday')
fechas2/train/fechas2_002495.en.wav,please next friday | next_day('friday')
fechas2/train/fechas2_002496.en.wav,this coming wednesday please | next_day('wednesday')
fechas2/train/fechas2_002497.en.wav,please on friday | next_day('friday')
fechas2/train/fechas2_002498.en.wav,next wednesday | next_day('wednesday')
fechas2/train/fechas2_002499.en.wav,this coming wednesday | next_day('wednesday')
fechas2/train/fechas2_002500.en.wav,day after tomorrow | relative_day(+2)
fechas2/train/fechas2_002501.en.wav,next thursday | next_day('thursday')
fechas2/train/fechas2_002502.en.wav,please next friday | next_day('friday')
fechas2/train/fechas2_002503.en.wav,tuesday | next_day('tuesday')
fechas2/train/fechas2_002504.en.wav,next tuesday please | next_day('tuesday')
fechas2/train/fechas2_002505.en.wav,this coming tuesday | next_day('tuesday')
fechas2/train/fechas2_002506.en.wav,this wednesday thank you | next_day('wednesday')
fechas2/train/fechas2_002507.en.wav,next thursday | next_day('thursday')
fechas2/train/fechas2_002508.en.wav,thursday | next_day('thursday')
fechas2/train/fechas2_002509.en.wav,please this coming thursday | next_day('thursday')
fechas2/train/fechas2_002510.en.wav,please next tuesday | next_day('tuesday')
fechas2/train/fechas2_002511.en.wav,on monday please | next_day('monday')
fechas2/train/fechas2_002512.en.wav,friday | next_day('friday')
fechas2/train/fechas2_002513.en.wav,this coming friday please | next_day('friday')
fechas2/train/fechas2_002514.en.wav,in three days | relative_day(+3)
fechas2/train/fechas2_002515.en.wav,next monday please | next_day('monday')
fechas2/train/fechas2_002516.en.wav,this coming monday | next_day('monday')
fechas2/train/fechas2_002517.en.wav,next tuesday | next_day('tuesday')
fechas2/train/fechas2_002518.en.wav,in a couple of days | relative_day(+2)
fechas2/train/fechas2_002519.en.wav,this thursday | next_day('thursday')
fechas2/train/fechas2_002520.en.wav,please next monday | next_day('monday')
fechas2/train/fechas2_002521.en.wav,in three days | relative_day(+3)
fechas2/train/fechas2_002522.en.wav,this coming friday | next_day('friday')
fechas2/train/fechas2_002523.en.wav,this tuesday | next_day('tuesday')
fechas2/train/fechas2_002524.en.wav,please in a couple of days | relative_day(+2)
fechas2/train/fechas2_002525.en.wav,please this monday | next_day('monday')
fechas2/train/fechas2_002526.en.wav,next wednesday | next_day('wednesday')
fechas2/train/fechas2_002527.en.wav,this coming wednesday please | next_day('wednesday')
fechas2/train/fechas2_002528.en.wav,this friday | next_day('friday')
fechas2/train/fechas2_002529.en.wav,in a couple of days | relative_day(+2)
fechas2/train/fechas2_002530.en.wav,next tuesday | next_day('tuesday')
fechas2/train/fechas2_002531.en.wav,next thursday | next_day('thursday')
fechas2/train/fechas2_002532.en.wav,this friday please | next_day('friday')
fechas2/train/fechas2_002533.en.wav,please in a couple of days | relative_day(+2)
fechas2/train/fechas2_002534.en.wav,this wednesday | next_day('wednesday')
fechas2/train/fechas2_002535.en.wav,in three days please | relative_day(+3)
fechas2/train/fechas2_002536.en.wav,tuesday | next_day('tuesday')
fechas2/train/fechas2_002537.en.wav,please next monday | next_day('monday')
fechas2/train/fechas2_002538.en.wav,tomorrow | relative_day(+1)
fechas2/train/fechas2_002539.en.wav,the day after tomorrow | relative_day(+2)
fechas2/train/fechas2_002540.en.wav,please on wednesday | next_day('wednesday')
fechas2/train/fechas2_002541.en.wav,please this coming tuesday | next_day('tuesday')
fechas2/train/fechas2_002542.en.wav,next wednesday | next_day('wednesday')
fechas2/train/fechas2_002543.en.wav,this thursday | next_day('thursday')
fechas2/train/fechas2_002544.en.wav,day after tomorrow | relative_day(+2)
fechas2/train/fechas2_002545.en.wav,tuesday | next_day('tuesday')
fechas2/train/fechas2_002546.en.wav,next wednesday | next_day('wednesday')
fechas2/train/fechas2_002547.en.wav,in a couple of days thanks | relative_day(+2)
fechas2/train/fechas2_002548.en.wav,next friday thank you | next_day('friday')
fechas2/train/fechas2_002549.en.wav,this coming thursday please | next_day('thursday')
fechas2/train/fechas2_002550.en.wav,this thursday please | next_day('thursday')
fechas2/train/fechas2_002551.en.wav,tuesday | next_day('tuesday')
fechas2/train/fechas2_002552.en.wav,next monday | next_day('monday')
fechas2/train/fechas2_002553.en.wav,next monday | next_day('monday')
fechas2/train/fechas2_002554.en.wav,tuesday | next_day('tuesday')
fechas2/train/fechas2_002555.en.wav,in three days | relative_day(+3)
fechas2/train/fechas2_002556.en.wav,the day after tomorrow please | relative_day(+2)
fechas2/train/fechas2_002557.en.wav,please this coming friday | next_day('friday')
fechas2/train/fechas2_002558.en.wav,next wednesday please | next_day('wednesday')
fechas2/train/fechas2_002559.en.wav,the day after tomorrow thanks | relative_day(+2)
fechas2/train/fechas2_002560.en.wav,please this coming friday | next_day('friday')
fechas2/train/fechas2_002561.en.wav,please in three days | relative_day(+3)
fechas2/train/fechas2_002562.en.wav,next tuesday | next_day('tuesday')
fechas2/train/fechas2_002563.en.wav,this coming tuesday please | next_day('tuesday')
fechas2/train/fechas2_002564.en.wav,next friday | next_day('friday')
fechas2/train/fechas2_002565.en.wav,in three days thanks | relative_day(+3)
fechas2/train/fechas2_002566.en.wav,next friday | next_day('friday')
fechas2/train/fechas2_002567.en.wav,in a couple of days | relative_day(+2)
fechas2/train/fechas2_002568.en.wav,next monday | next_day('monday')
fechas2/train/fechas2_002569.en.wav,the following thursday | next_day('thursday')
fechas2/train/fechas2_002570.en.wav,this wednesday | next_day('wednesday')
fechas2/train/fechas2_002571.en.wav,please next monday | next_day('monday')
fechas2/train/fechas2_002572.en.wav,in three days please | relative_day(+3)
fechas2/train/fechas2_002573.en.wav,please next monday | next_day('monday')
fechas2/train/fechas2_002574.en.wav,next thursday | next_day('thursday')
fechas2/train/fechas2_002575.en.wav,in a couple of days | relative_day(+2)
fechas2/train/fechas2_002576.en.wav,this monday thank you | next_day('monday')
fechas2/train/fechas2_002577.en.wav,next wednesday | next_day('wednesday')
fechas2/train/fechas2_002578.en.wav,in three days | relative_day(+3)
fechas2/train/fechas2_002579.en.wav,in a couple of days thanks | relative_day(+2)
fechas2/train/fechas2_002580.en.wav,this wednesday | next_day('wednesday')
fechas2/train/fechas2_002581.en.wav,this tuesday please | next_day('tuesday')
fechas2/train/fechas2_002582.en.wav,tuesday | next_day('tuesday')
fechas2/train/fechas2_002583.en.wav,the following tuesday | next_day('tuesday')
fechas2/train/fechas2_002584.en.wav,in three days | relative_day(+3)
fechas2/train/fechas2_002585.en.wav,this wednesday thank you | next_day('wednesday')
fechas2/train/fechas2_002586.en.wav,this coming thursday please | next_day('thursday')
fechas2/train/fechas2_002587.en.wav,this monday | next_day('monday')
fechas2/train/fechas2_002588.en.wav,tuesday | next_day('tuesday')
fechas2/train/fechas2_002589.en.wav,next friday please | next_day('friday')
fechas2/train/fechas2_002590.en.wav,next tuesday | next_day('tuesday')
fechas2/train/fechas2_002591.en.wav,next wednesday please | next_day('wednesday')
fechas2/train/fechas2_002592.en.wav,friday | next_day('friday')
fechas2/train/fechas2_002593.en.wav,next wednesday | next_day('wednesday')
fechas2/train/fechas2_002594.en.wav,tuesday please | next_day('tuesday')
fechas2/train/fechas2_002595.en.wav,next tuesday | next_day('tuesday')
fechas2/train/fechas2_002596.en.wav,tomorrow please | relative_day(+1)
fechas2/train/fechas2_002597.en.wav,in a couple of days | relative_day(+2)
fechas2/train/fechas2_002598.en.wav,this coming friday please | next_day('friday')
fechas2/train/fechas2_002599.en.wav,in a couple of days | relative_day(+2)
fechas2/train/fechas2_002600.en.wav,in a couple of days please | relative_day(+2)
fechas2/train/fechas2_002601.en.wav,please on monday | next_day('monday')
fechas2/train/fechas2_002602.en.wav,this coming thursday thanks | next_day('thursday')
fechas2/train/fechas2_002603.en.wav,next friday | next_day('friday')
fechas2/train/fechas2_002604.en.wav,in a couple of days | relative_day(+2)
fechas2/train/fechas2_002605.en.wav,this coming thursday | next_day('thursday')
fechas2/train/fechas2_002606.en.wav,this thursday | next_day('thursday')
fechas2/train/fechas2_002607.en.wav,please this tuesday | next_day('tuesday')
fechas2/train/fechas2_002608.en.wav,this friday | next_day('friday')
fechas2/train/fechas2_002609.en.wav,please next tuesday | next_day('tuesday')
fechas2/train/fechas2_002610.en.wav,next thursday | next_day('thursday')
fechas2/train/fechas2_002611.en.wav,please next tuesday | next_day('tuesday')
fechas2/train/fechas2_002612.en.wav,tomorrow | relative_day(+1)
fechas2/train/fechas2_002613.en.wav,please in three days | relative_day(+3)
fechas2/train/fechas2_002614.en.wav,on monday please | next_day('monday')
fechas2/train/fechas2_002615.en.wav,this coming tuesday | next_day('tuesday')
fechas2/train/fechas2_002616.en.wav,next monday please | next_day('monday')
fechas2/train/fechas2_002617.en.wav,next wednesday | next_day('wednesday')
